Date,Open,High,Low,Close,Volume
8/21/2013,30,30.062,29.25,29.572,31294800
8/22/2013,29.85,31.496,29.628,31.42,52927265
8/23/2013,31.4,32.46,31,32.368,64627205
8/26/2013,33.022,34.6,32.05,32.844,120748515
8/27/2013,32.46,33.76,32.19,33.402,87747085
8/28/2013,33.834,34.3,32.65,33.29,73674430
8/29/2013,32.842,33.55,32.502,33.212,47211355
8/30/2013,33.274,33.842,32.792,33.8,55086320
9/3/2013,34.666,34.74,33.28,33.788,60245120
9/4/2013,33.954,34.324,33.112,34.124,57350945
9/5/2013,34.02,34.3,33.65,33.986,33457350
9/6/2013,33.714,33.94,33.03,33.394,43081305
9/9/2013,32.624,32.9,31.702,32.14,71703030
9/10/2013,32.288,33.5,32.126,33.274,44807530
9/11/2013,33.282,33.58,32.426,32.704,29146830
9/12/2013,32.8,33.352,32.102,32.986,30708620
9/13/2013,32.554,33.274,32.432,33.108,27041085
9/16/2013,33.6,34.17,33.17,33.316,37935445
9/17/2013,33.016,33.684,32.672,33.246,27497980
9/18/2013,33.418,33.49,32.84,33.244,27102300
9/19/2013,34.16,36.094,33.816,35.584,77925945
9/20/2013,35.78,37.166,35.712,36.678,66973055
9/23/2013,36.896,37.096,35.422,36.222,40925575
9/24/2013,35.828,36.992,35.53,36.466,31382625
9/25/2013,36.712,37.26,36.1,37.048,41225200
9/26/2013,37.34,37.936,37.122,37.728,33083715
9/27/2013,37.504,38.256,37.286,38.18,29600410
9/30/2013,37.8,38.9,37.6,38.674,44649600
10/1/2013,38.792,38.846,37.674,38.6,38797050
10/2/2013,37.718,38.366,35.08,36.19,103737775
10/3/2013,35.008,35.938,33.6,34.662,118975155
10/4/2013,35.28,36.236,34.53,36.196,71969135
10/7/2013,36.476,37.346,36.052,36.614,57376865
10/8/2013,36.88,37.186,34.642,34.946,68729820
10/9/2013,34.946,34.998,32.3,33.756,76562900
10/10/2013,34.618,35.15,33.938,34.586,44281540
10/11/2013,34.412,35.858,34.24,35.74,41525900
10/14/2013,35,36.5,34.83,35.944,38827340
10/15/2013,37.056,37.758,36.636,36.788,54823525
10/16/2013,36.98,37.46,36.418,36.712,40996175
10/17/2013,36.708,36.96,36.198,36.56,33484250
10/18/2013,36.83,37.192,36.504,36.68,29596830
10/21/2013,36.656,36.678,34.2,34.52,57623350
10/22/2013,34.1,35.556,33.222,34.308,56957220
10/23/2013,33.782,34.362,32.03,32.9,66624125
10/24/2013,33,34.9,32.566,34.63,53955330
10/25/2013,34.842,34.9,33.36,33.932,37956295
10/28/2013,34.062,34.1,32.44,32.572,39207850
10/29/2013,32.552,33.09,30.6,32.894,70555515
10/30/2013,32.926,33.536,31.634,31.844,42001825
10/31/2013,31.134,32.488,30.66,31.988,46702275
11/1/2013,32.6,33.18,32.082,32.434,35893855
11/4/2013,33,35.078,32.844,35.04,65441480
11/5/2013,35.97,36.286,34.272,35.362,111409970
11/6/2013,30.962,32.146,29.27,30.232,155280685
11/7/2013,28.838,29.13,27.524,27.954,111237955
11/8/2013,27.296,28.12,26.464,27.59,112344455
11/11/2013,28.2,29.084,27.42,28.94,69933695
11/12/2013,28.938,28.94,27.236,27.56,74754275
11/13/2013,28.168,28.474,27.268,27.74,63228130
11/14/2013,27.784,28.08,26.822,27.52,60986720
11/15/2013,27.37,27.59,26.87,27.09,49426745
11/18/2013,27.054,27.09,23.922,24.316,115510095
11/19/2013,23.844,25.8,23.844,25.218,99016580
11/20/2013,25.216,25.49,23.812,24.222,69200135
11/21/2013,24.578,24.958,24.05,24.42,59481615
11/22/2013,24.316,24.55,23.586,24.276,55501010
11/25/2013,24.9,25.168,24.06,24.168,51347915
11/26/2013,23.876,24.544,23.22,24.1,69383000
11/27/2013,24.262,25.39,23.904,25.388,61757925
11/29/2013,25.954,26.118,25.396,25.456,48581095
12/2/2013,25.27,25.71,24.786,24.834,38675875
12/3/2013,26.536,28.988,26.318,28.94,128261595
12/4/2013,28.864,28.886,27.426,27.79,65684625
12/5/2013,28.028,28.67,27.9,28.096,46428055
12/6/2013,28.302,28.498,27.26,27.472,39525500
12/9/2013,27.4,28.34,26.842,28.32,45252960
12/10/2013,28.01,29.174,27.972,28.438,53675600
12/11/2013,28.376,28.61,27.898,27.93,35663455
12/12/2013,27.96,29.648,27.706,29.494,53804310
12/13/2013,29.61,30.36,29.464,29.53,52988020
12/16/2013,29.7,30.086,29.22,29.588,33346885
12/17/2013,29.38,30.926,29.264,30.492,52408455
12/18/2013,30.448,30.98,29.19,29.596,57862730
12/19/2013,29.38,29.4,27.82,28.144,63737030
12/20/2013,28.316,28.87,28.316,28.648,37081440
12/23/2013,28.97,29.248,28.52,28.71,26781605
12/24/2013,30,30.994,29.964,30.282,49707425
12/26/2013,31.008,31.6,30.858,31.1,35633550
12/27/2013,31.06,31.1,30.16,30.224,27323390
12/30/2013,30.224,30.962,30.15,30.488,22337815
12/31/2013,30.464,30.64,29.732,30.086,21319190
1/2/2014,29.96,30.496,29.31,30.02,30967065
1/3/2014,30,30.438,29.72,29.912,23483150
1/6/2014,30,30.08,29.048,29.4,26827720
1/7/2014,29.524,30.08,29.05,29.872,25180105
1/8/2014,29.77,30.74,29.752,30.256,30825405
1/9/2014,30.5,30.686,29.37,29.506,26920775
1/10/2014,29.692,29.78,28.45,29.144,37246820
1/13/2014,29.156,29.4,27.564,27.868,31588035
1/14/2014,28.102,32.4,27.334,32.254,138945655
1/15/2014,33.69,34.446,32.42,32.826,102364795
1/16/2014,32.5,34.54,32.48,34.194,59863615
1/17/2014,34.038,34.64,33.59,34.002,46056010
1/21/2014,34.248,35.458,34.162,35.336,48699625
1/22/2014,35.562,36.064,34.952,35.712,35151510
1/23/2014,35.446,36.476,34.684,36.3,39439945
1/24/2014,35.6,36.096,34.706,34.92,38499300
1/27/2014,35.032,35.584,32.942,33.924,43650580
1/28/2014,34.3,35.796,34.2,35.676,30550835
1/29/2014,35.06,35.818,34.626,35.046,29763680
1/30/2014,35.6,36.956,35.402,36.568,42847470
1/31/2014,35.77,37.2,35.702,36.282,32549820
2/3/2014,36.578,36.976,35.032,35.422,33873090
2/4/2014,36.152,36.32,35.24,35.746,23439320
2/5/2014,35.672,36.118,33.872,34.884,36362140
2/6/2014,35.23,36.022,35.2,35.676,29222740
2/7/2014,36.25,37.326,35.92,37.306,44806245
2/10/2014,37.868,39.86,37.864,39.312,64908480
2/11/2014,39.794,40.44,38.54,39.324,53568400
2/12/2014,39.156,39.654,38.864,39.064,25889980
2/13/2014,38.668,40.544,38.65,39.926,40640950
2/14/2014,39.62,40.376,39.4,39.646,30858600
2/18/2014,41.048,41.2,40.272,40.74,46732620
2/19/2014,40.74,40.74,38.682,38.728,81571880
2/20/2014,43.002,43.042,41.254,41.994,90066290
2/21/2014,42.268,42.796,41.838,41.92,39135770
2/24/2014,41.752,43.672,41.664,43.53,41499310
2/25/2014,46,51.84,45.69,49.6,163745705
2/26/2014,51.716,53,49.5,50.6,123596240
2/27/2014,52.222,52.38,49.666,50.508,89793705
2/28/2014,49.92,50.536,48.51,48.962,73028730
3/3/2014,47.452,50.33,46.998,50.112,65491015
3/4/2014,51.696,52,50.566,50.968,43781850
3/5/2014,51.344,51.398,50.36,50.532,29696665
3/6/2014,50.828,51.5,49.89,50.588,36837970
3/7/2014,50.69,50.97,48.882,49.242,39079105
3/10/2014,48.54,48.6,47.212,47.768,38728745
3/11/2014,47.3,48.92,46.486,46.882,44181740
3/12/2014,46.3,49.5,46.222,48.298,48819560
3/13/2014,48.758,48.838,46.8,47.558,31181625
3/14/2014,47.058,47.388,45.664,46.194,41447590
3/17/2014,46.99,47.586,46.1,46.796,29562955
3/18/2014,47.39,48.3,47.004,48.008,31211755
3/19/2014,48.278,48.31,46.702,47.168,25342435
3/20/2014,47.232,47.85,46.672,46.982,19089525
3/21/2014,47.204,47.24,45.5,45.778,41136560
3/24/2014,45.98,45.98,42.054,44.034,56664735
3/25/2014,44.828,45.41,43.58,44.088,39326865
3/26/2014,44.388,44.52,42.27,42.592,34536500
3/27/2014,42.474,42.72,40.6,41.464,47526540
3/28/2014,42.58,43.344,42.054,42.474,48423815
3/31/2014,43.3,43.35,41.278,41.69,41879485
4/1/2014,41.8,43.632,41.716,43.394,36824575
4/2/2014,44,46.178,43.61,46.058,53813565
4/3/2014,46.06,47.146,44.4,45.08,54605400
4/4/2014,45.298,45.654,42.25,42.446,56678055
4/7/2014,41.162,43.24,40.702,41.504,49208390
4/8/2014,42.036,43.298,41.284,43.092,34435740
4/9/2014,43.352,43.69,42.178,43.386,25761840
4/10/2014,43.364,43.5,40.758,40.838,36040585
4/11/2014,40.148,41.4,39.72,40.756,45342945
4/14/2014,41.588,41.688,38.882,39.618,38464515
4/15/2014,39.818,39.858,36.864,38.782,68321980
4/16/2014,39.37,39.998,38.164,39.822,36020985
4/17/2014,39.922,40.458,38.816,39.624,29641295
4/21/2014,39.416,41.24,38.8,40.876,26319515
4/22/2014,41.25,43.866,41.002,43.728,49028310
4/23/2014,43.25,43.348,41.4,41.598,36451680
4/24/2014,42.162,42.56,40.64,41.572,27514065
4/25/2014,40.4,41.34,39.53,39.97,34966160
4/28/2014,40,40.758,38.1,39.702,35182755
4/29/2014,39.642,41.43,39.106,41.384,28901870
4/30/2014,40.758,41.632,40.256,41.578,22206765
5/1/2014,41.436,42.804,41.138,41.546,27214885
5/2/2014,41.702,42.272,41.304,42.182,20447335
5/5/2014,41.896,43.538,41.704,43.322,25746195
5/6/2014,43.32,43.732,41.37,41.456,28165080
5/7/2014,41.928,42.04,39.45,40.27,50645860
5/8/2014,36.4,38.88,35.6,35.718,100230660
5/9/2014,35.972,36.68,35.444,36.452,42460160
5/12/2014,36.774,37.438,35.976,36.934,35011710
5/13/2014,36.752,38.268,36.6,38.032,35468810
5/14/2014,37.79,38.696,37.42,38.124,27057250
5/15/2014,37.996,38.532,37.06,37.718,30227090
5/16/2014,37.79,38.408,37.544,38.312,22438870
5/19/2014,38.144,39.378,38,39.218,22847970
5/20/2014,39.386,39.866,38.614,39.06,27750955
5/21/2014,39.236,39.974,38.958,39.89,26434970
5/22/2014,40.07,41.376,39.912,40.976,31072955
5/23/2014,40.88,41.552,40.5,41.46,20047130
5/27/2014,41.704,42.774,41.54,42.312,26726865
5/28/2014,42,42.554,41.052,42.048,27476915
5/29/2014,42.114,42.498,41.544,42.048,18464255
5/30/2014,42.12,42.96,41.404,41.554,27925480
6/2/2014,41.466,41.87,40.334,40.94,23327375
6/3/2014,40.698,41.6,40.518,40.988,19327545
6/4/2014,40.87,41.252,40.08,40.798,17169215
6/5/2014,40.894,41.84,40.81,41.38,20286750
6/6/2014,41.95,42.162,41.436,41.634,15372485
6/9/2014,41.59,41.998,40.84,41.062,13986220
6/10/2014,40.886,41.394,40.31,40.46,17611500
6/11/2014,40.3,41,39.85,40.894,19890900
6/12/2014,41.02,41.976,40.542,40.704,29969895
6/13/2014,40.9,41.358,40.316,41.284,17726620
6/16/2014,41.352,45.098,41.252,44.922,66196045
6/17/2014,44.8,47.108,44.57,46.334,66507110
6/18/2014,46.3,46.342,45.224,45.424,34720185
6/19/2014,45.776,47.062,45.4,45.558,43986975
6/20/2014,45.704,46.258,45.24,45.918,24532360
6/23/2014,45.902,47.798,45.644,47.444,38981155
6/24/2014,47.732,48.376,46.326,46.5,40396215
6/25/2014,46.61,47.51,46.048,47.378,29009230
6/26/2014,47.434,48.08,46.842,47.12,25609215
6/27/2014,46.938,48,46.9,47.812,28187105
6/30/2014,47.91,48.898,47.8,48.012,24156455
7/1/2014,48.492,48.688,47.74,47.944,21700640
7/2/2014,48.132,48.466,45.414,45.886,40175000
7/3/2014,46.288,46.38,44.8,45.85,25833580
7/7/2014,45.5,45.956,44.08,44.532,29488470
7/8/2014,43.73,44.192,42.854,43.814,39207510
7/9/2014,44.254,44.844,43.842,44.612,20586060
7/10/2014,43.436,44.444,43.208,43.892,24322710
7/11/2014,44.122,44.32,43.52,43.626,16528735
7/14/2014,43.998,45.758,43.09,45.34,36032725
7/15/2014,45.368,45.53,43.62,43.916,28630320
7/16/2014,44.384,44.96,43.364,43.432,20238355
7/17/2014,43.232,44.11,42.72,43.08,23248800
7/18/2014,43.19,44.242,43.186,44.004,21291880
7/21/2014,43.45,44.642,43.344,44.108,19124340
7/22/2014,44.438,44.66,43.822,43.916,13652005
7/23/2014,44.002,44.95,43.886,44.498,15437585
7/24/2014,44.65,45.02,44.16,44.708,16233410
7/25/2014,44.544,45.394,44.35,44.714,15450680
7/28/2014,44.85,46.4,44.28,44.964,32574280
7/29/2014,45.322,45.66,44.972,45.002,16923435
7/30/2014,44.352,45.92,44.208,45.784,24624715
7/31/2014,45.852,46.28,44.3,44.66,38594320
8/1/2014,45.204,47.5,45.2,46.654,59481560
8/4/2014,46.876,48.1,46.654,47.704,29821590
8/5/2014,47.462,48.598,47.138,47.698,26926970
8/6/2014,47.78,50.284,47.716,49.786,46190550
8/7/2014,50.024,51.338,49.824,50.478,37345455
8/8/2014,50.232,50.352,49.3,49.626,25488710
8/11/2014,51.028,52.748,51,51.864,40481975
8/12/2014,51.616,52.06,50.916,51.992,31921715
8/13/2014,52.402,53.128,51.922,52.062,34619205
8/14/2014,52.498,52.6,51.3,52.276,20624110
8/15/2014,52.296,52.418,51.7,52.402,19310200
8/18/2014,52.65,53.452,51.95,51.988,29225225
8/19/2014,51.774,51.866,50.324,51.352,26697205
8/20/2014,50.934,51.748,50.6,51.142,15104875
8/21/2014,51.304,51.76,50.652,50.868,14589405
8/22/2014,50.908,51.39,50.522,51.356,14180580
8/25/2014,51.638,52.736,51.638,52.51,21583060
8/26/2014,52.996,53.1,52.332,52.348,19108445
8/27/2014,52.7,52.848,52.058,52.65,14941215
8/28/2014,52.378,52.896,52.328,52.772,14238975
8/29/2014,53.74,54.4,53.502,53.94,32254665
9/2/2014,55.1,56.978,54.86,56.824,49189385
9/3/2014,57.534,57.6,56.02,56.238,33882380
9/4/2014,56.82,58.284,56.08,57.208,41680905
9/5/2014,56.5,56.58,54.502,55.478,55864800
9/8/2014,55.598,56.976,55.504,56.422,27516285
9/9/2014,56.598,57.098,55.4,55.696,22833035
9/10/2014,55.9,56.282,54.732,56.22,18916490
9/11/2014,56.092,56.958,55.726,56.062,18832570
9/12/2014,56.154,56.478,55.4,55.84,16633510
9/15/2014,54.874,54.88,49.826,50.772,82313330
9/16/2014,51.03,52.492,50.484,52.148,41507665
9/17/2014,52.522,52.94,51.9,52.276,25896240
9/18/2014,52.674,53.12,52.464,52.764,18476475
9/19/2014,51.598,52.286,51.054,51.864,34055455
9/22/2014,51,51.204,48.942,50.006,41102650
9/23/2014,49.044,50.76,49,50.082,28297930
9/24/2014,50.224,50.568,49.408,50.428,18757110
9/25/2014,50.504,50.992,49.22,49.39,24205830
9/26/2014,49.65,49.946,49.214,49.32,18988530
9/29/2014,48.8,49.728,48.276,49.052,24268995
9/30/2014,49.384,49.53,48.024,48.536,21234260
10/1/2014,48.44,48.532,47.13,48.048,29723120
10/2/2014,50.04,50.558,49.072,50.284,44998005
10/3/2014,50.62,51.3,50.206,51.042,27036745
10/6/2014,51.826,52.498,51.56,52.124,38582200
10/7/2014,51.706,52.292,51.146,51.914,22435125
10/8/2014,52.02,52.576,50.528,51.856,25296805
10/9/2014,52.45,53.108,50.88,51.402,36772070
10/10/2014,48.928,49.178,47.04,47.382,64453500
10/13/2014,47.714,47.792,44.2,44.918,56359975
10/14/2014,45.65,46.494,44.6,45.412,35540345
10/15/2014,44,46.198,43.464,45.94,45746585
10/16/2014,43.944,45.984,43.82,45.27,27011405
10/17/2014,46.676,46.954,45.31,45.496,52756260
10/20/2014,45.344,46.48,45.102,46.094,17488950
10/21/2014,46.856,47.078,46.16,47.068,20626685
10/22/2014,46.638,47.478,46.112,46.22,20601430
10/23/2014,46.93,47.256,46.4,47.058,17472660
10/24/2014,47.254,47.56,46.24,47.048,17320475
10/27/2014,46.85,46.922,44.062,44.334,47766350
10/28/2014,45.92,48.92,45.65,48.554,52581225
10/29/2014,48.24,48.3,47.128,47.62,24838195
10/30/2014,47.628,48.1,47.012,47.732,16141605
10/31/2014,48.502,48.624,47.75,48.34,18876635
11/3/2014,48.6,49.512,48.264,48.518,21024055
11/4/2014,48.098,48.47,47.306,47.786,18401985
11/5/2014,48.2,48.272,46.106,46.194,44957410
11/6/2014,46.944,49.338,45.7,48.244,76742795
11/7/2014,48.438,48.568,47.44,48.04,25797750
11/10/2014,47.822,48.576,47.36,48.386,22879805
11/11/2014,48.51,50.364,48.4,50.216,39757795
11/12/2014,49.944,50.468,49.116,49.82,29344040
11/13/2014,50.124,51.15,50.05,50.34,31168890
11/14/2014,50,51.77,49.7,51.736,30494235
11/17/2014,51.498,51.8,50.404,50.796,20120890
11/18/2014,51.172,51.998,51.102,51.54,22365350
11/19/2014,50.07,50.376,49.12,49.548,39574505
11/20/2014,49.6,50.186,49.2,49.742,17933980
11/21/2014,50.442,50.556,48.434,48.556,37409180
11/24/2014,49.04,49.52,48.128,49.344,23939160
11/25/2014,49.47,49.944,49.218,49.618,15781050
11/26/2014,49.668,49.8,49.32,49.688,9907295
11/28/2014,49.07,49.338,48.504,48.904,10598440
12/1/2014,48.232,48.494,45.802,46.328,43089920
12/2/2014,46.866,46.976,45.6,46.286,29424740
12/3/2014,45.208,45.944,45.1,45.86,26522625
12/4/2014,45.784,46.18,45.562,45.656,19361680
12/5/2014,45.734,45.878,44.452,44.742,30314055
12/8/2014,44.242,44.972,42.468,42.872,46120835
12/9/2014,41.896,43.546,40.854,43.378,47143985
12/10/2014,42.826,43.354,41.54,41.968,36551365
12/11/2014,42.106,43.086,41.646,41.776,33467360
12/12/2014,40.964,42.336,40.9,41.4,35857625
12/15/2014,41.854,41.96,40.534,40.808,26082580
12/16/2014,40.15,40.736,39.074,39.562,42097605
12/17/2014,38.612,41.33,38.53,41.164,36829820
12/18/2014,42.476,43.688,42.36,43.652,37407060
12/19/2014,44.038,44.08,42.9,43.858,34531755
12/22/2014,43.998,44.812,43.652,44.52,24030355
12/23/2014,44.762,44.864,43.904,44.194,22561710
12/24/2014,43.954,44.5,43.85,44.452,6667590
12/26/2014,44.302,45.7,44.3,45.564,16631330
12/29/2014,45.38,45.582,44.804,45.142,14057550
12/30/2014,44.798,45.13,44.28,44.446,14514910
12/31/2014,44.618,45.136,44.45,44.482,12009460
1/2/2015,44.574,44.65,42.652,43.862,23820515
1/5/2015,42.9,43.3,41.432,42.018,26829370
1/6/2015,42.012,42.84,40.842,42.256,31308015
1/7/2015,42.67,42.956,41.956,42.19,14838250
1/8/2015,42.562,42.76,42.002,42.124,17211520
1/9/2015,41.784,41.996,40.992,41.332,23340925
1/12/2015,40.61,40.894,39.85,40.442,29751225
1/13/2015,40.664,41.522,40.182,40.85,22238725
1/14/2015,37.166,39.04,37,38.538,57754020
1/15/2015,38.898,39.15,38,38.374,26075105
1/16/2015,38.14,38.898,37.93,38.614,18015295
1/20/2015,38.774,38.824,37.408,38.386,30502815
1/21/2015,37.91,39.736,37.91,39.314,26945965
1/22/2015,39.4,40.648,39.04,40.324,27881300
1/23/2015,40.032,40.7,39.666,40.258,22290045
1/26/2015,40.366,41.724,40.21,41.31,16163170
1/27/2015,40.882,41.606,40.66,41.196,13903095
1/28/2015,41.222,41.274,39.684,39.874,15600105
1/29/2015,40.214,41.196,39.3,41.04,17734735
1/30/2015,40.792,41.494,40.6,40.72,15033695
2/2/2015,40.794,42.39,40.66,42.188,20743075
2/3/2015,42.622,44.074,42.254,43.672,24125075
2/4/2015,43.658,44.296,43.36,43.71,16525545
2/5/2015,43.976,45.096,43.928,44.198,17612495
2/6/2015,44.4,44.68,43.3,43.472,16211125
2/9/2015,43.076,43.586,42.398,43.496,17359750
2/10/2015,43.526,44.1,43,43.258,26870555
2/11/2015,42.442,42.948,41.456,42.56,48287485
2/12/2015,38.714,40.618,38.656,40.576,78227905
2/13/2015,40.578,41.198,40.182,40.754,30887540
2/17/2015,41.14,41.14,40.3,40.87,19889635
2/18/2015,40.834,41.234,40.52,40.892,13562850
2/19/2015,41,42.488,40.75,42.342,25753225
2/20/2015,42.156,43.52,41.962,43.422,29900200
2/23/2015,42.904,43.64,41.266,41.468,42488420
2/24/2015,41.458,41.458,40.34,40.822,33005110
2/25/2015,40.988,41.428,40.516,40.752,19543730
2/26/2015,40.8,42.218,40.444,41.438,32361310
2/27/2015,41.362,41.71,40.56,40.668,19407130
3/2/2015,40.54,40.668,39.164,39.464,39610000
3/3/2015,39.362,40.048,39.064,39.912,22161500
3/4/2015,39.85,40.504,39.442,40.486,21109500
3/5/2015,40.57,41.238,40.03,40.126,24385000
3/6/2015,39.842,40.15,38.43,38.776,33562000
3/9/2015,38.878,38.898,37.65,38.176,33683500
3/10/2015,37.692,38.7,37.52,38.064,27898000
3/11/2015,38.222,39.236,38.202,38.748,24874000
3/12/2015,38.75,38.89,37.57,37.736,20790380
3/13/2015,37.784,38.35,37.464,37.736,27171000
3/16/2015,38.4,39.182,37.96,39.14,28143500
3/17/2015,39.086,39.742,38.788,38.946,24470000
3/18/2015,38.992,40.176,38.622,40.142,24104500
3/19/2015,40.4,40.918,38.906,39.13,42376000
3/20/2015,39.49,39.798,39.124,39.616,21347000
3/23/2015,39.696,40.1,39.494,39.926,13158000
3/24/2015,40.316,40.758,39.95,40.344,18249000
3/25/2015,39.7,39.718,38.54,38.86,28651500
3/26/2015,38.784,38.958,37.94,38.08,20639500
3/27/2015,37.814,37.858,36.28,37,43024500
3/30/2015,37.17,38.45,36.36,38.114,50447500
3/31/2015,38.708,38.752,37.682,37.754,25132845
4/1/2015,37.74,38.46,37.21,37.518,18973000
4/2/2015,38.046,38.646,38,38.2,25051500
4/6/2015,39.6,41.55,39.5,40.62,62279000
4/7/2015,40.43,41.012,40.228,40.65,21734275
4/8/2015,41.712,42.18,41.174,41.534,31515500
4/9/2015,41.686,42.074,41.224,42.018,18986035
4/10/2015,41.97,42.33,41.8,42.18,20338000
4/13/2015,42.144,42.6,41.81,41.956,18791000
4/14/2015,41.714,41.898,41.1,41.492,15129500
4/15/2015,41.492,41.918,41.32,41.566,9734670
4/16/2015,41.54,41.834,41.258,41.34,8295295
4/17/2015,40.998,41.376,40.7,41.358,12349500
4/20/2015,41.356,41.57,40.77,41.054,12796130
4/21/2015,41.16,42.15,40.862,41.882,17152520
4/22/2015,42.5,44.376,42.338,43.888,39306900
4/23/2015,43.654,44.296,43.43,43.72,22055500
4/24/2015,44.1,44.16,43.602,43.686,12139215
4/27/2015,44.512,47.75,44.4,46.31,58363000
4/28/2015,46.95,47.1,45.606,46.096,30426895
4/29/2015,46.01,46.994,45.526,46.49,19680000
4/30/2015,46.078,46.578,45.034,45.21,19559000
5/1/2015,45.988,46.354,44.08,45.206,26408000
5/4/2015,45.636,46.946,45.422,46.102,22172500
5/5/2015,47.552,47.9,45.826,46.59,28984000
5/6/2015,46.82,46.894,45.64,46.086,26179100
5/7/2015,44.2,47.496,44.05,47.36,47243135
5/8/2015,47.198,47.682,46.74,47.322,23341000
5/11/2015,47.258,48.576,47.062,47.898,28361000
5/12/2015,48.022,49.27,47.638,48.948,31817145
5/13/2015,49.522,49.66,48.45,48.636,27200500
5/14/2015,48.964,48.978,48.25,48.82,14479500
5/15/2015,48.852,49.88,48.5,49.768,22625635
5/18/2015,49.372,49.98,49.2,49.75,16761840
5/19/2015,49.668,50.2,49.23,49.428,18371155
5/20/2015,49.426,49.548,48.274,48.87,18777500
5/21/2015,48.606,49.324,48.472,49.124,9853000
5/22/2015,49.09,49.72,49.002,49.546,11115000
5/26/2015,49.536,50.4,49.3,49.492,17487820
5/27/2015,49.702,49.9,49.11,49.486,17041000
5/28/2015,49.406,50.36,49.01,50.29,18232400
5/29/2015,50.2,50.574,49.886,50.16,18946000
6/1/2015,50.282,50.32,49.494,49.89,12525285
6/2/2015,49.784,49.88,49.26,49.67,10647200
6/3/2015,49.64,50.144,49.402,49.798,8907500
6/4/2015,49.5,49.86,49.142,49.184,12268000
6/5/2015,49.232,49.94,49.136,49.828,15110000
6/8/2015,50.152,51.75,50.062,51.258,25084500
6/9/2015,51.08,51.548,50.828,51.2,13048720
6/10/2015,50.38,50.8,49.7,50.14,17270370
6/11/2015,50.652,50.874,50.086,50.282,10220290
6/12/2015,50.122,50.692,50.042,50.138,7091500
6/15/2015,49.94,50.256,49.202,50.076,10930500
6/16/2015,50.026,50.688,49.82,50.624,9923000
6/17/2015,50.434,52.872,50.404,52.082,27564500
6/18/2015,52.4,52.692,52.004,52.378,13913500
6/19/2015,52.48,52.76,52.02,52.502,12315000
6/22/2015,52.43,52.88,51.138,51.958,22805000
6/23/2015,52.062,53.6,51.714,53.534,19354090
6/24/2015,53.396,53.47,52.744,53.034,12061000
6/25/2015,53.29,54.282,53.05,53.758,14246000
